starttime,uid,saddr,sport,daddr,dport,proto,dur,appproto,spkts,dpkts,sbytes,dbytes,smac,dmac,state,history,type_,dir_,label
1499342453.171475,CQbrad1ayiUlbzm1A7,192.168.10.12,16248,192.168.10.3,53,17,0.00017499923706054688,dns,2,2,46,196,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.21248,C56WSp2wq6udu3IMZk,192.168.10.12,54698,192.168.10.3,53,17,0.00017404556274414062,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.212801,Cm8l2Q2M3gUS4VV75g,192.168.10.12,19932,192.168.10.3,53,17,0.00013399124145507812,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.213426,CvKP43D2y20GTZwG4,192.168.10.12,44511,192.168.10.3,53,17,0.00017499923706054688,dns,2,2,64,96,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.213431,C1spuC3RSw6DVVjTid,192.168.10.12,7224,192.168.10.3,53,17,0.00023317337036132812,dns,2,2,64,158,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.214525,ChQpw61VyTQ2XXBDi4,192.168.10.12,39534,192.168.10.3,53,17,0.00015807151794433594,dns,2,2,102,224,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.214857,C2uwUG3472vnD3LbO7,192.168.10.12,56910,192.168.10.3,53,17,0.0002269744873046875,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.215191,CqbheD3egR9IXb1f08,192.168.10.12,52284,192.168.10.3,53,17,0.00017213821411132812,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.215473,CkIWUp3ibgZ5AMmhOi,192.168.10.12,11843,192.168.10.3,53,17,0.0002009868621826172,dns,2,2,64,96,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.215476,CyxfFa1QqwXTlBa6dc,192.168.10.12,15954,192.168.10.3,53,17,0.00020503997802734375,dns,2,2,64,158,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.216679,CCZxeR2qHUbSNf53H5,192.168.10.12,54402,192.168.10.3,53,17,0.0003027915954589844,dns,2,2,102,224,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.218152,CMEOve1kkBYXngttck,192.168.10.12,59392,192.168.10.3,53,17,0.00015997886657714844,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.218404,CRpAiHriBxhyWVdtc,192.168.10.12,30202,192.168.10.3,53,17,0.0002009868621826172,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.218999,CStM6w4nYIoXwRV1ig,192.168.10.12,41646,192.168.10.3,53,17,0.00016808509826660156,dns,2,2,64,96,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.219004,Cuhk2A3L5toZHyMhG4,192.168.10.12,35944,192.168.10.3,53,17,0.00017905235290527344,dns,2,2,64,158,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.220378,CuB3dtZfxLySf8PJf,192.168.10.12,40648,192.168.10.3,53,17,0.00016498565673828125,dns,2,2,102,224,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.220647,CPMfud1CZKVywMj8Pa,192.168.10.12,30473,192.168.10.3,53,17,0.0001659393310546875,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.221,CvrmLL498RtOQ4eMk,192.168.10.12,41834,192.168.10.3,53,17,0.00015997886657714844,dns,2,2,64,96,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.221004,Ce20PA205InqaOPxKj,192.168.10.12,57274,192.168.10.3,53,17,0.0001709461212158203,dns,2,2,64,158,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.222424,CYBuiJ2KuVu7oNY0b1,192.168.10.12,36878,192.168.10.3,53,17,0.00010800361633300781,dns,2,2,102,224,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.715751,CJ8S1d4FoZTJtMZbkg,192.168.10.12,40514,192.168.10.3,53,17,0.00017118453979492188,dns,2,2,54,54,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.715989,C7f9Yh47AJPUoZHJMb,192.168.10.50,2500,192.168.10.3,53,17,0.0002048015594482422,dns,2,2,80,180,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.716522,CqfMXJCAS25fs0GR,192.168.10.50,46786,192.168.10.3,53,17,0.00015401840209960938,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.717549,C417kdj5JQtALfNV3,192.168.10.50,53371,192.168.10.3,53,17,0.00018095970153808594,dns,2,2,142,242,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.717896,CnAc9S1ruCOdXEuTS2,192.168.10.50,47850,192.168.10.3,53,17,0.0001499652862548828,dns,2,2,80,180,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.722479,CFfNYz1EWlejOyH4D6,192.168.10.12,20195,192.168.10.3,53,17,0.00015997886657714844,dns,2,2,80,180,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.723863,CAhG5U35FiR9D4Vsm4,192.168.10.12,37920,192.168.10.3,53,17,0.00017404556274414062,dns,2,2,138,238,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.725529,CGhOvipGcsk9ZDXQ6,192.168.10.12,33053,192.168.10.3,53,17,0.00017213821411132812,dns,2,2,76,176,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.740181,Cax3t032VXsgjyAOHi,192.168.10.12,16043,192.168.10.3,53,17,0.00015091896057128906,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.740464,CCpUax2WNn1zhhqdWk,192.168.10.12,64056,192.168.10.3,53,17,0.00019097328186035156,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.741082,CNkJ4EfItAh6wsX4c,192.168.10.12,54836,192.168.10.3,53,17,0.00017595291137695312,dns,2,2,64,96,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.741087,CezJs74jo2q1TRvvW1,192.168.10.12,10687,192.168.10.3,53,17,0.00023508071899414062,dns,2,2,64,158,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.741905,C9H2Lv19GzMWyBEAI1,192.168.10.12,61909,192.168.10.3,53,17,0.00017309188842773438,dns,2,2,102,224,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.742241,CspLoB4alUZAabcrmc,192.168.10.12,42050,192.168.10.3,53,17,0.0001671314239501953,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.742495,CKs5z81OcZJecbPWEj,192.168.10.12,51239,192.168.10.3,53,17,0.00020384788513183594,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.742809,CCrHAk1M8W4Wqv2wef,192.168.10.12,55481,192.168.10.3,53,17,0.0002009868621826172,dns,2,2,64,96,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.742853,C0wDWo1w5r5yIqYuxe,192.168.10.12,60422,192.168.10.3,53,17,0.000164031982421875,dns,2,2,64,158,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.743905,ClASlQvEW4s4lBXA1,192.168.10.12,28467,192.168.10.3,53,17,0.0002968311309814453,dns,2,2,102,224,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.745172,CM2BIXmIBaT3vp2y8,192.168.10.12,36656,192.168.10.3,53,17,0.00015497207641601562,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.745419,CBY6Xt421B7KY0FPDd,192.168.10.12,30859,192.168.10.3,53,17,0.00019097328186035156,dns,2,2,46,196,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.745469,CNlskw3VzzUr3fTTwb,192.168.10.12,6270,192.168.10.3,53,17,0.0002307891845703125,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.745854,CpF68H3DTPH2oQ37T,192.168.10.12,52096,192.168.10.3,53,17,0.0001690387725830078,dns,2,2,64,96,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.745859,CZh7d1laWsfXWodBd,192.168.10.12,61706,192.168.10.3,53,17,0.00017905235290527344,dns,2,2,64,158,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.747246,CfOLmi2iP93HGKJm22,192.168.10.12,21762,192.168.10.3,53,17,0.0001609325408935547,dns,2,2,102,224,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.747525,C16QIB2IcPLffwZK69,192.168.10.12,27443,192.168.10.3,53,17,0.00019407272338867188,dns,2,2,88,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.747882,CN24gdS0cQH85LLe2,192.168.10.12,52803,192.168.10.3,53,17,0.00015401840209960938,dns,2,2,64,96,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.747886,C6ibqW3DpHrzwXPdQi,192.168.10.12,43849,192.168.10.3,53,17,0.00016117095947265625,dns,2,2,64,158,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.749264,C0HIrf3BKoJNfZOoYh,192.168.10.12,15744,192.168.10.3,53,17,0.0001690387725830078,dns,2,2,102,224,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.80716,CZHfsp4Z4LcW3IZBfi,192.168.10.50,3480,192.168.10.3,53,17,0.0001761913299560547,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.807537,CyLzwL28dNc1zLy4a8,192.168.10.50,41529,192.168.10.3,53,17,0.0001628398895263672,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.80846,CVJV4K2amkpFmnsxz5,192.168.10.50,8969,192.168.10.3,53,17,0.0001430511474609375,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.808478,CPAFMm3M1iZqfscTR2,192.168.10.50,47841,192.168.10.3,53,17,0.00018787384033203125,dns,2,2,64,158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.809531,CPHNFI2lBRBlm4pbe6,192.168.10.50,65034,192.168.10.3,53,17,0.00017714500427246094,dns,2,2,102,224,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.809968,CzzHgc3S0kPy7zUMpf,192.168.10.50,31225,192.168.10.3,53,17,0.00016307830810546875,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.810252,CUcptD4AkLrNafjdD3,192.168.10.50,31047,192.168.10.3,53,17,0.0001590251922607422,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.810625,CPKUyW2TPmotyDIe44,192.168.10.50,15768,192.168.10.3,53,17,0.0001728534698486328,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.810629,C7caE645gttH35fekh,192.168.10.50,45857,192.168.10.3,53,17,0.00023221969604492188,dns,2,2,64,158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.814445,CJsx7Z7dynizlnUn,192.168.10.50,56714,192.168.10.3,53,17,0.0003020763397216797,dns,2,2,102,224,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.814971,CW9pDv4bEYzK8Faqu3,192.168.10.50,2924,192.168.10.3,53,17,0.00015401840209960938,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.815238,CFg0Kn4uBHERTQGcX8,192.168.10.50,10515,192.168.10.3,53,17,0.0001690387725830078,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.815609,CpFFWIE9jhGwwUPK,192.168.10.50,12688,192.168.10.3,53,17,0.0002391338348388672,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.815614,CNre983haMBlRRM2tj,192.168.10.50,14520,192.168.10.3,53,17,0.00024890899658203125,dns,2,2,64,158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.817151,C3Jz1C325uB7xGMVQ8,192.168.10.50,49221,192.168.10.3,53,17,0.0001628398895263672,dns,2,2,102,224,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.817457,CteNzg2QrM3gVacJ5k,192.168.10.50,24888,192.168.10.3,53,17,0.0001780986785888672,dns,2,2,88,188,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.817831,C9xqQzizwHhpFPGc2,192.168.10.50,10907,192.168.10.3,53,17,0.00016999244689941406,dns,2,2,64,96,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.817835,CpFv6JhIsykVtXgQ3,192.168.10.50,1476,192.168.10.3,53,17,0.00022983551025390625,dns,2,2,64,158,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342453.819471,Ca6Pov3xbPywm688H,192.168.10.50,56608,192.168.10.3,53,17,0.00020623207092285156,dns,2,2,102,224,00:19:b9:0a:69:f1,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342454.160251,CmN2UZ3vqwWc3oL7Ve,192.168.10.12,12798,192.168.10.3,53,17,0.00020599365234375,dns,2,2,68,132,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342454.160255,Cl0jl33ROORAvXbPa4,192.168.10.12,52891,192.168.10.3,53,17,0.00021505355834960938,dns,2,2,68,190,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342461.926114,CyKUCrRFGJXAnyFd3,192.168.10.15,49414,192.168.10.3,88,6,0.0005860328674316406,krb_tcp,8,8,233,207,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,RSTR,ShADTdtFar,conn,->,malicious
1499342461.947209,C4rvXf3i3b5Qv7tFDl,192.168.10.15,49415,192.168.10.3,88,6,0.0009310245513916016,krb_tcp,10,8,313,1556,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,RSTR,ShADTdtFar,conn,->,malicious
1499342461.960545,CAxhHi4BklYNrnufJd,192.168.10.15,49416,192.168.10.3,88,6,0.0009930133819580078,krb_tcp,10,10,1612,1577,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,RSTR,ShADTadtFr,conn,->,malicious
1499342461.993721,CkgxKzk3GSOvq9Eoa,192.168.10.15,49419,192.168.10.3,88,6,0.0005259513854980469,krb_tcp,8,8,233,207,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,RSTR,ShADTdtFar,conn,->,malicious
1499342462.014671,C5tVaI2WXUhgAwKtD4,192.168.10.15,49420,192.168.10.3,88,6,0.001127004623413086,krb_tcp,10,8,313,1556,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,RSTR,ShADTdtFar,conn,->,malicious
1499342462.020261,CqxG5A4hswwbkS2le8,192.168.10.15,49421,192.168.10.3,88,6,0.001180887222290039,krb_tcp,10,10,1599,1567,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,RSTR,ShADTadtFr,conn,->,malicious
1499342462.02166,CGPQAX1Rb5jux8UAOj,192.168.10.15,49422,192.168.10.3,88,6,0.0007238388061523438,krb_tcp,8,8,1405,1434,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,RSTR,ShADTdtFar,conn,->,malicious
1499342457.648721,C7EPSn2cjC8sSt4ond,fe80::f470:cd16:3cf6:bd7b,49954,ff02::1:3,5355,17,0.41039395332336426,dns,20,0,560,0,00:1e:4f:d4:ca:28,33:33:00:01:00:03,S0,D,conn,->,benign
1499342457.648781,ClgH4Q1NBJJcCgtHkl,192.168.10.15,49954,224.0.0.252,5355,17,0.41037893295288086,dns,20,0,560,0,00:1e:4f:d4:ca:28,01:00:5e:00:00:fc,S0,D,conn,->,benign
1499342458.011502,CZ5TlnlZbZ7GH2TK8,192.168.10.12,41414,192.168.10.3,53,17,0.00025200843811035156,dns,2,2,78,206,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342458.011507,CkAwE335wDBRlDDnCa,192.168.10.12,16016,192.168.10.3,53,17,0.0002598762512207031,dns,2,2,78,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342459.015031,CklxBM3CXP7FjCeubl,192.168.10.12,15329,192.168.10.3,53,17,0.0002307891845703125,dns,2,2,78,206,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342459.015036,C8G3Kk1kox476JiiW3,192.168.10.12,32267,192.168.10.3,53,17,0.00028586387634277344,dns,2,2,78,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342464.557455,COJTYC4rB5GOpCIiQc,192.168.10.12,34942,192.168.10.3,389,6,0.3039989471435547,,23,16,2921,569,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,RSTR,ShADTdtaFr,conn,->,malicious
1499342460.015059,CwcT884KXveeOk6frl,192.168.10.12,3527,192.168.10.3,53,17,0.00020694732666015625,dns,2,2,78,206,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342460.015063,CoQeuywM9J119ujp,192.168.10.12,29348,192.168.10.3,53,17,0.00026702880859375,dns,2,2,78,302,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342465.811997,CFoF5E4iYnmgQUv5th,192.168.10.15,49426,192.168.10.3,88,6,0.0013151168823242188,krb_tcp,10,10,1612,1577,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,RSTR,ShADTadtFr,conn,->,malicious
1499342465.807118,CPlyvSVD3wiThhXJa,192.168.10.15,49425,192.168.10.3,389,6,0.00875401496887207,,12,11,2089,2844,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,RSTR,ShADTdtar,conn,->,malicious
1499342461.017706,CXoyWb2LKsFCio7Qt2,192.168.10.12,31465,192.168.10.3,53,17,0.00021219253540039062,dns,2,2,78,206,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342461.01771,C7sM7jQGkNJrtq4Nd,192.168.10.12,7833,192.168.10.3,53,17,0.00022101402282714844,dns,2,2,78,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342461.684829,C9asWu49esX3ZX0Xof,192.168.10.15,137,192.168.10.3,137,17,0.0002651214599609375,dns,4,4,272,248,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342461.6931,CGC9Xz2myNbofuUzG1,192.168.10.15,58977,192.168.10.3,53,17,0.0002040863037109375,dns,2,2,100,200,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342461.694515,CREmcE29mqiUbySjv9,192.168.10.15,55569,192.168.10.3,53,17,0.00015306472778320312,dns,2,2,64,96,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342461.726592,CLNvP91pDIfs4kuMie,192.168.10.15,59035,192.168.10.3,53,17,0.00017905235290527344,dns,2,2,162,262,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342462.025293,C3TYvj404riwh09m52,192.168.10.12,36025,192.168.10.3,53,17,0.00020599365234375,dns,2,2,64,160,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342462.025297,CIIvFC4UUe0ceCRYdd,192.168.10.12,13378,192.168.10.3,53,17,0.00028514862060546875,dns,2,2,64,176,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342462.025828,CQaOar2Zqmbs08Fpwb,192.168.10.12,17654,192.168.10.3,53,17,0.00023221969604492188,dns,2,2,78,206,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342462.025876,CFMVMy4AsJnh866jC4,192.168.10.12,7391,192.168.10.3,53,17,0.00019788742065429688,dns,2,2,78,188,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342463.822648,CLhc3y2v5kwVEO6Mna,192.168.10.12,137,192.168.10.50,137,17,1.9073486328125e-06,dns,1,1,62,62,b8:ac:6f:36:04:e3,00:19:b9:0a:69:f1,SF,D^d,conn,->,malicious
1499342464.555656,CvCaXHzGiiR5xXmM6,192.168.10.12,13126,192.168.10.3,53,17,0.00021195411682128906,dns,2,2,162,262,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342464.556365,C3Rrpq1fObqzlYziak,192.168.10.12,60382,192.168.10.3,53,17,0.00019788742065429688,dns,2,2,170,270,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342464.556671,COKX4JBdeBDSwRaJd,192.168.10.12,4395,192.168.10.3,53,17,0.00019502639770507812,dns,2,2,108,208,b8:ac:6f:36:04:e3,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342470.47775,C1DgVZ30Yd0wXPEc5,192.168.10.8,49158,192.168.10.3,88,6,0.021994829177856445,krb_tcp,8,8,236,207,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,RSTR,ShADTdtFar,conn,->,malicious
1499342470.524486,Ck135H3ireMVAxBLod,192.168.10.8,49160,192.168.10.3,88,6,0.0008800029754638672,krb_tcp,10,8,316,1556,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,RSTR,ShADTdtFar,conn,->,malicious
1499342470.525837,CNMJVJ38JeMkR0Jnoj,192.168.10.8,49161,192.168.10.3,88,6,0.0010671615600585938,krb_tcp,10,10,1561,1520,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,RSTR,ShADTadtFr,conn,->,malicious
1499342465.666951,C1aPWu3CIMtotzXWLj,192.168.10.15,54583,192.168.10.3,53,17,0.0002739429473876953,dns,2,2,80,212,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342465.669283,Cq44rh3b4cG5EotBh1,192.168.10.15,53504,192.168.10.3,53,17,0.0006620883941650391,,2,2,206,206,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342465.67062,CAiCKQ1aDQWyRgy6mg,192.168.10.15,50384,192.168.10.3,53,17,0.0002181529998779297,dns,2,2,88,242,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342465.671413,CHZ4kU2JXCY4uoyqFe,192.168.10.15,51742,192.168.10.3,53,17,0.0006079673767089844,,2,2,254,254,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342465.683782,CNS1B8265qzHnaFfhi,192.168.10.15,57536,192.168.10.3,53,17,0.024187803268432617,dns,2,2,68,100,00:1e:4f:d4:ca:28,18:66:da:9b:e3:7d,SF,Dd,conn,->,malicious
1499342465.683962,C1SSD01zXfRPxhOCw9,192.168.10.3,61362,192.168.10.1,53,17,0.023801803588867188,dns,1,1,45,61,18:66:da:9b:e3:7d,00:c1:b1:14:eb:31,SF,Dd,conn,->,benign
1499342470.689685,CzZ9Mh2J6e3VgAdZu9,192.168.10.8,49165,192.168.10.3,88,6,0.0005979537963867188,krb_tcp,8,8,236,207,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,RSTR,ShADTdtFar,conn,->,malicious
1499342470.706596,CWGVbi1xKYzJgEXnk6,192.168.10.8,49166,192.168.10.3,88,6,0.0009200572967529297,krb_tcp,10,8,316,1556,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,RSTR,ShADTdtFar,conn,->,malicious
1499342470.707792,CIJlv74jigs3TpLE5e,192.168.10.8,49167,192.168.10.3,88,6,0.0009369850158691406,krb_tcp,10,10,1561,1520,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,RSTR,ShADaTdtFr,conn,->,malicious
1499342470.684925,CatdM34fxb979lECvj,192.168.10.8,49164,192.168.10.3,389,6,0.025367021560668945,,14,13,2015,2844,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,RSTR,ShADTdtaFr,conn,->,malicious
1499342470.830567,COnWIm37OCOiAeqWcg,192.168.10.8,49169,192.168.10.3,88,6,0.001171112060546875,krb_tcp,10,10,1539,1496,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,RSTR,ShADTadtFr,conn,->,malicious
1499342470.834533,CVqvEBS6DnQEhvO7d,192.168.10.8,49170,192.168.10.3,88,6,0.0011849403381347656,krb_tcp,8,8,1428,1442,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,RSTR,ShADTdtFar,conn,->,malicious
1499342470.836217,CwxXgZ2VWQ4EiXqDBe,192.168.10.8,49171,192.168.10.3,88,6,0.0008649826049804688,,9,10,2519,129,b8:ac:6f:36:08:f5,18:66:da:9b:e3:7d,RSTR,ShADaGTdtFr,conn,->,malicious
