uid,flow,label,profileid,twid,aid
C1tdVW3L1IItbUFYs5,"{""starttime"": 1499342443.22996, ""uid"": ""C1tdVW3L1IItbUFYs5"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001671314239501953, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 26610, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 158, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,ZDYzMzlkMTJmYWE5NGY4ODljY2JjNzk1MWMxMzQyM2M4OTk1NzJkNA==
CNDw3k35weBRGoBG3c,"{""starttime"": 1499342443.23147, ""uid"": ""CNDw3k35weBRGoBG3c"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00019788742065429688, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 27884, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 102, ""dbytes"": 224, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,ZmRlZWU0ZTRlYzlkZTA0MTUwNzY3NTNmOTliMGJmM2I0YTU4ZTcwNA==
CXT01f2QKToO4INNTe,"{""starttime"": 1499342443.266751, ""uid"": ""CXT01f2QKToO4INNTe"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0002028942108154297, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 6235, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,MTJlZWUxMjNmYWRkMmMwZWRkMTU5MGQ4ZDc3YTdkYTQyNjJkZjVlYg==
Cs196i4v9nx09TXM0f,"{""starttime"": 1499342443.267084, ""uid"": ""Cs196i4v9nx09TXM0f"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001971721649169922, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 63701, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,N2NjMjk1MjM5NTJmNGIxMzM0ZDE3MjJiZTU2YWI2NDZmNjI0YjA3ZQ==
Ci37QOFmexDZjcDNe,"{""starttime"": 1499342443.267775, ""uid"": ""Ci37QOFmexDZjcDNe"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00020885467529296875, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 35902, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,N2ZlZDhmNjYwNTg0NDhkZGMwNjY4Y2Q0MzYzMTgxNzI3ZDJiNGE5YQ==
Cm4CSM2PDLmKvmFWV9,"{""starttime"": 1499342443.267824, ""uid"": ""Cm4CSM2PDLmKvmFWV9"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00016307830810546875, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 28357, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 158, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,OTg1NWE4MDZiYmEwZjkyNzhiMDQ1NmM4MjY4MzQ5MThkZjRlMzE5ZA==
CqmzN72mlazQ83jlKi,"{""starttime"": 1499342443.268604, ""uid"": ""CqmzN72mlazQ83jlKi"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00020194053649902344, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 31375, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 102, ""dbytes"": 224, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,Zjc2M2MzMGJlNTkwYmJkMmU3NDY2MTk1MTNkYjk4YzEzYzI2MzNjMA==
C24oYC385w25uazSs6,"{""starttime"": 1499342443.269112, ""uid"": ""C24oYC385w25uazSs6"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001628398895263672, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 54131, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,Y2FlNDY5OWNhOWE4NmZjNmJkMTQzMTdhYTQ2ODNjYmU0MTEwNzZkMQ==
CWuokW1yc2mfRYfxOc,"{""starttime"": 1499342443.269384, ""uid"": ""CWuokW1yc2mfRYfxOc"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0002009868621826172, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60995, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,MTNkNTI4Nzc3ZDk5YTZmZDcyYTk3NDJlMDRkOWFmZmViZWVlOTQzMg==
CJZ40V2Ei06dp0bQAl,"{""starttime"": 1499342443.26974, ""uid"": ""CJZ40V2Ei06dp0bQAl"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00021386146545410156, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 33635, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,MmQzYWYyNWIyNWM3MGU2YjZhNWViZTFjYWU2MDVjMTgxNjZhMWNlYg==
CL10ic1lvopLpctKQ7,"{""starttime"": 1499342443.26979, ""uid"": ""CL10ic1lvopLpctKQ7"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00016617774963378906, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 5681, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 158, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,NmFmZjc0YzQ0NjQyOWJjZWExYjQ5YWNiNDUxNjJkY2I2NjM2NTIxNw==
CebtOX1eDaF6U3AoZ7,"{""starttime"": 1499342443.270843, ""uid"": ""CebtOX1eDaF6U3AoZ7"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00018906593322753906, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 57812, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 102, ""dbytes"": 224, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,NGU5NDc3NTAxMzE0YTdkMGRmOTE0NWQxNGU0MTk2OTUwMzc1MGM1ZA==
Ccl7rb3RsYQRvP7vy2,"{""starttime"": 1499342443.272094, ""uid"": ""Ccl7rb3RsYQRvP7vy2"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001690387725830078, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 50902, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,MzlhN2Y2YTkzZDJmOTc0ZTgxYmQwZWU2MzAzM2MyMzhlNWE5YmI1ZQ==
CVroIf1XwOKJB4TS48,"{""starttime"": 1499342443.27238, ""uid"": ""CVroIf1XwOKJB4TS48"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00020384788513183594, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 39649, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 88, ""dbytes"": 188, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,M2JlYjg4ZDI1ZjFlNDU1MzE1MzE1ZDMwM2M5OGI3MDJhOTIwOTNmMA==
C6GLrl4ADeQ0wSlSdj,"{""starttime"": 1499342443.272737, ""uid"": ""C6GLrl4ADeQ0wSlSdj"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00020694732666015625, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 29497, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,ZDZhMjUzMjcxNjlmNTQ5NDM1MDI0ZTNlOGU1ZjA3ZGQwMWVhZWU0ZQ==
C4Ys2J3CGs59OR0qt9,"{""starttime"": 1499342443.272785, ""uid"": ""C4Ys2J3CGs59OR0qt9"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001621246337890625, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 24276, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 158, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,Y2Q5OGZkYzY2ZmMwNjA3ODQ4YzFhYTY5NzRlNDNhMmQ1OGZhMDliZQ==
CPTtru3tE2xetvLVzg,"{""starttime"": 1499342443.273101, ""uid"": ""CPTtru3tE2xetvLVzg"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.000209808349609375, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 49712, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 96, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,ZmJmMzhiMDJjYzc5MzU4YmY0YTA1NTY0OTI3ZmY2YmMwZjYxODZkMA==
CtQJhA2jad9avyQja4,"{""starttime"": 1499342443.273151, ""uid"": ""CtQJhA2jad9avyQja4"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001621246337890625, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 23406, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 64, ""dbytes"": 158, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,MDRjYjA0ODI3MDBhYzA1NDlhNDRkMjVjN2Y3NDU1NjA1M2Y3ZGZhYg==
CcoqiMHxdWnFCkVh9,"{""starttime"": 1499342443.274592, ""uid"": ""CcoqiMHxdWnFCkVh9"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001971721649169922, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 2120, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 102, ""dbytes"": 224, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,OTc2MmY2N2U5NGFhNWYzM2VmNzFlMTEwNzllNTJlNWMwYjI1OWRkOA==
Ckk6fp1b3V7hyYMkbd,"{""starttime"": 1499342443.470534, ""uid"": ""Ckk6fp1b3V7hyYMkbd"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00034999847412109375, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 39923, ""dport"": 53, ""spkts"": 4, ""dpkts"": 4, ""sbytes"": 116, ""dbytes"": 116, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,MjFkZjYyY2Y5OTdmNzllZTgyYjc3NGMwMzY5NjYwZWFlNDlhNTM1MQ==
C4M2cG1yfKEmfm1xdd,"{""starttime"": 1499342444.271796, ""uid"": ""C4M2cG1yfKEmfm1xdd"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001800060272216797, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 63349, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 48, ""dbytes"": 48, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,ZWI0M2E5ZGU3M2IzZmUyZjM1MDE2MWQyOTk1YTAzODE2YWJiNmQ2Yw==
C76Xgs3TdTvawzVmCd,"{""starttime"": 1499342444.2718, ""uid"": ""C76Xgs3TdTvawzVmCd"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00017786026000976562, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 21632, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 48, ""dbytes"": 48, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,YzdhZmI3NzkzMmNhYzRhYTIxZDVhN2NjOWY3ZWYyODMxZjVmNzdmYQ==
C1WjP94NPSft7x0PO3,"{""starttime"": 1499342444.272051, ""uid"": ""C1WjP94NPSft7x0PO3"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.00020694732666015625, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61946, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 48, ""dbytes"": 48, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,OWZjZWFiN2Q1NDI4OGQyMzEzZjE4ZTc3MmM3ZDcwMTI1MWYzODMxMw==
CUHIBSY3RLZjm2SPk,"{""starttime"": 1499342444.272101, ""uid"": ""CUHIBSY3RLZjm2SPk"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.0001590251922607422, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 62952, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 48, ""dbytes"": 48, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,Mzk4MjJjZGQ1OGNkZDVkODJlOWI1MGY0N2I0OTE5NWZlYmJmNWUzNA==
Cky7IJ026cp6vVse9,"{""starttime"": 1499342444.272511, ""uid"": ""Cky7IJ026cp6vVse9"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.024079084396362305, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 24803, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 78, ""dbytes"": 206, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,ZTJiYzQ4Y2VmNDY4NTg0YThmZGU3N2JhNmExMjUwZjMyOGJjZWI2YQ==
Cg4byzwwAiI1B7hYi,"{""starttime"": 1499342444.272559, ""uid"": ""Cg4byzwwAiI1B7hYi"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.048159122467041016, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60074, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 78, ""dbytes"": 188, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,NGJmMGExODA3NjliNjA0NGI1ZmU1NGMyMTk5Y2MzZDU4Yjg5OGVjMw==
CkG0pb27ZYDORiKkVj,"{""starttime"": 1499342444.272728, ""uid"": ""CkG0pb27ZYDORiKkVj"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.023458003997802734, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60126, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 50, ""dbytes"": 114, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,ZDYwMjQzNTZmNTI4OTgyZDg5MTBjYzZiMDU1MTRlMWVjNDhlYWM1ZA==
CKLXvL3ObZdQaNbAsc,"{""starttime"": 1499342444.272775, ""uid"": ""CKLXvL3ObZdQaNbAsc"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.04774904251098633, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60883, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 50, ""dbytes"": 105, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,ZDVjZTlhMDI1MDA4MTdlYjQ4NDM2NWM0OGEzNjJkYjE0MGFjZDdmNg==
CLBchG9eIp0t41vu4,"{""starttime"": 1499342444.321064, ""uid"": ""CLBchG9eIp0t41vu4"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.07697796821594238, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 51885, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 78, ""dbytes"": 206, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,M2EyOTQ4MDIzOTNmNjAwZGY5MTA1YjljYWNhZjhmNTk1ODJmMTgwMA==
C7t8gi2tDSgfVuQ38i,"{""starttime"": 1499342444.321068, ""uid"": ""C7t8gi2tDSgfVuQ38i"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.02410101890563965, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 1029, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 78, ""dbytes"": 188, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,M2JjOTUyZTJkMzNiN2Y4OWEwYTEwMDJmZmE3ODIzZjY2YjFjOTJlNw==
C9a8bb3sa6HwEMw9ui,"{""starttime"": 1499342444.321257, ""uid"": ""C9a8bb3sa6HwEMw9ui"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.07657694816589355, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 62101, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 50, ""dbytes"": 114, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,MTkxZmJmNjBhNDkyY2QwN2JhZWY3ZTE3NTc4MDAyYjBkNjk1OGFhOQ==
Cn3Cuv49uAnNyr0Zig,"{""starttime"": 1499342444.321297, ""uid"": ""Cn3Cuv49uAnNyr0Zig"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.023676156997680664, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 60751, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 50, ""dbytes"": 105, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,OTA4ZjdjY2NjMzA1YzFiZjg2NTg2NjM0NDA1ODRlNTJjZjc4ZDM0Yw==
CA6fHD2RfAns8VjQKc,"{""starttime"": 1499342444.398318, ""uid"": ""CA6fHD2RfAns8VjQKc"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.08348298072814941, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 34247, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 78, ""dbytes"": 206, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,OTJhN2JjMzA0YjFkYzNlNTVkYjY0MjY5ZWVkNzgxMWRlMDBhZTRlNw==
C2RcDO1nR9qipjjke7,"{""starttime"": 1499342444.398362, ""uid"": ""C2RcDO1nR9qipjjke7"", ""saddr"": ""192.168.10.19"", ""daddr"": ""192.168.10.3"", ""dur"": 0.09889101982116699, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61312, ""dport"": 53, ""spkts"": 2, ""dpkts"": 2, ""sbytes"": 78, ""dbytes"": 302, ""smac"": ""00:23:ae:9b:ad:b3"", ""dmac"": ""18:66:da:9b:e3:7d"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",malicious,profile_192.168.10.19,timewindow1,MWVjMjMyOGRjM2RmNTU5NzllNjNkZTI4OTlmM2NlNGI4YmFiYmMwNA==
CzYLLt49ePKho0QrT4,"{""starttime"": 1499342444.398525, ""uid"": ""CzYLLt49ePKho0QrT4"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.0830690860748291, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61378, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 50, ""dbytes"": 114, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,ODdmNzUzOWU1NmIwNDBkMjVmMDg4MmFlOGJjYTI0NzUwNWY2YzlhOA==
COqq2u19hsx0kAQwm2,"{""starttime"": 1499342444.398565, ""uid"": ""COqq2u19hsx0kAQwm2"", ""saddr"": ""192.168.10.3"", ""daddr"": ""192.168.10.1"", ""dur"": 0.09847903251647949, ""proto"": ""udp"", ""appproto"": ""dns"", ""sport"": 61998, ""dport"": 53, ""spkts"": 1, ""dpkts"": 1, ""sbytes"": 50, ""dbytes"": 162, ""smac"": ""18:66:da:9b:e3:7d"", ""dmac"": ""00:c1:b1:14:eb:31"", ""state"": ""SF"", ""history"": ""Dd"", ""type_"": ""conn"", ""dir_"": ""->""}",benign,profile_192.168.10.3,timewindow1,OGNlZTNhY2YyZTQ1ODE1Mzc4MGYzOGQ0ZjY1N2U4ODBlNmFiYWY5OQ==
